id,time,latitude,longitude,wifi,addr
5,29APR2013:13:54:53,43.70702470,-72.28769530,in[moore],Winfred-Raven House; 7; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:14:14:53,43.70695830,-72.28771970,in[moore],Winfred-Raven House; 7; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:14:34:54,43.70702910,-72.28766640,,Winfred-Raven House; 7; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:14:54:17,43.70723275,-72.28778754,,Moore Psychology Building; 3; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:15:34:53,43.70375240,-72.29057130,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:15:54:53,43.70373090,-72.29037600,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:16:14:53,43.70380620,-72.29048410,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:16:34:53,43.70373380,-72.29044670,in[massrow],MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:16:54:53,43.70407460,-72.29070230,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:17:14:53,43.70409620,-72.29066970,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:17:33:54,43.70393804,-72.29055267,,MIddle Massachusetts Hall; 12; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:17:54:53,43.70409990,-72.29075560,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:18:14:53,43.70659550,-72.28701470,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:18:33:03,43.70685194,-72.28718454,,Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:18:54:53,43.70655820,-72.28703620,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:19:14:53,43.70656360,-72.28701540,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:19:34:53,43.70660670,-72.28703500,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:19:54:53,43.70659330,-72.28702110,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:20:14:53,43.70652650,-72.28701510,in[sudikoff],Sudikoff Hall; 9; Maynard Street; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:20:34:53,43.70414850,-72.29062300,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:20:54:53,43.70413000,-72.29062540,in[massrow],North Massachusetts Hall; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
5,29APR2013:21:14:53,43.70408280,-72.29073960,in[massrow],Mass Parking Lot; 14; Mass Row; Hanover; Grafton County; New Hampshire; 03755; United States of America
